,ssdn_lo,ssdn_hi,ssdn_detection_lo,ssdn_detection_hi,ssdn_notification_lo,ssdn_notification_hi,ssdn_computation_lo,ssdn_computation_hi,ssdn_transference_lo,ssdn_transference_hi,ssdn_installation_lo,ssdn_installation_hi,ssdn_update_lo,ssdn_update_hi,pcsdn_lo,pcsdn_hi,pcsdn_detection_lo,pcsdn_detection_hi,pcsdn_notification_lo,pcsdn_notification_hi,pcsdn_computation_lo,pcsdn_computation_hi,pcsdn_transference_lo,pcsdn_transference_hi,pcsdn_installation_lo,pcsdn_installation_hi,pcsdn_update_lo,pcsdn_update_hi,felix_lo,felix_hi,felix_detection_lo,felix_detection_hi,felix_coordination_lo,felix_coordination_hi
1141,561198000,561298000,10000000,10000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,130400000,130500000,10000000,10000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,10000010,10100010,10000000,10000000,10,100010
1171,568048000,568098000,10000000,10000000,100000,150000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,137250000,137300000,10000000,10000000,100000,150000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10250030,10000000,10000000,10,250030
1201,568098000,568148000,10000000,10000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,137300000,137350000,10000000,10000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10250030,10000000,10000000,10,250030
1231,568098000,568148000,10000000,10000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,137300000,137350000,10000000,10000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10250030,10000000,10000000,10,250030
1261,568098000,568148000,10000000,10000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,137300000,137350000,10000000,10000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10250030,10000000,10000000,10,250030
1291,560998000,561098000,10000000,10000000,100000,200000,430798000,430798000,100000,100000,120000000,120000000,120100000,120100000,130200000,130300000,10000000,10000000,100000,200000,0,0,100000,100000,120000000,120000000,120100000,120100000,10000010,10100010,10000000,10000000,10,100010
1321,561198000,561298000,10000000,10000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,130400000,130500000,10000000,10000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,10000010,10100010,10000000,10000000,10,100010
1351,561198000,561298000,10000000,10000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,130400000,130500000,10000000,10000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,10000010,10100010,10000000,10000000,10,100010
1381,561198000,561298000,10000000,10000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,130400000,130500000,10000000,10000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,10000010,10100010,10000000,10000000,10,100010
1411,568098000,568148000,10000000,10000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,137300000,137350000,10000000,10000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10250030,10000000,10000000,10,250030
1441,568098000,568148000,10000000,10000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,137300000,137350000,10000000,10000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10250030,10000000,10000000,10,250030
1471,568098000,568148000,10000000,10000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,137300000,137350000,10000000,10000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10250030,10000000,10000000,10,250030
1501,568098000,568148000,10000000,10000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,137300000,137350000,10000000,10000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10250030,10000000,10000000,10,250030
1531,568098000,568148000,10000000,10000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,137300000,137350000,10000000,10000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10250030,10000000,10000000,10,250030
1561,561198000,561298000,10000000,10000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,130400000,130500000,10000000,10000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,10000010,10100010,10000000,10000000,10,100010
1591,561198000,561298000,10000000,10000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,130400000,130500000,10000000,10000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,10000010,10100010,10000000,10000000,10,100010
1621,561198000,561298000,10000000,10000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,130400000,130500000,10000000,10000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,10000010,10100010,10000000,10000000,10,100010
1651,561198000,561298000,10000000,10000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,130400000,130500000,10000000,10000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,10000010,10100010,10000000,10000000,10,100010
1681,568048000,568098000,10000000,10000000,100000,150000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,137250000,137300000,10000000,10000000,100000,150000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10250030,10000000,10000000,10,250030
1711,568098000,568148000,10000000,10000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,137300000,137350000,10000000,10000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10250030,10000000,10000000,10,250030
1741,568098000,568148000,10000000,10000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,137300000,137350000,10000000,10000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10250030,10000000,10000000,10,250030
1771,568098000,568148000,10000000,10000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,137300000,137350000,10000000,10000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10250030,10000000,10000000,10,250030
1801,560898000,560998000,10000000,10000000,0,100000,430798000,430798000,100000,100000,120000000,120000000,120100000,120100000,130100000,130200000,10000000,10000000,0,100000,0,0,100000,100000,120000000,120000000,120100000,120100000,10000010,10100010,10000000,10000000,10,100010
1831,561198000,561298000,10000000,10000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,130400000,130500000,10000000,10000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,10000010,10100010,10000000,10000000,10,100010
1861,561198000,561298000,10000000,10000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,130400000,130500000,10000000,10000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,10000010,10100010,10000000,10000000,10,100010
1891,561198000,561298000,10000000,10000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,130400000,130500000,10000000,10000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,10000010,10100010,10000000,10000000,10,100010
1921,568048000,568098000,10000000,10000000,100000,150000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,137250000,137300000,10000000,10000000,100000,150000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10250030,10000000,10000000,10,250030
1951,561198000,561298000,10000000,10000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,130400000,130500000,10000000,10000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,10000010,10100010,10000000,10000000,10,100010
1981,561198000,561298000,10000000,10000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,130400000,130500000,10000000,10000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,10000010,10100010,10000000,10000000,10,100010
2011,561198000,561298000,10000000,10000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,130400000,130500000,10000000,10000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,10000010,10100010,10000000,10000000,10,100010
2041,561198000,561298000,10000000,10000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,130400000,130500000,10000000,10000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,10000010,10100010,10000000,10000000,10,100010
2071,568098000,7030218000,10000000,10000000,150000,300000,430798000,6892768000,150000,150000,127000000,127000000,127150000,127150000,137300000,137450000,10000000,10000000,150000,300000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10150020,10000000,10000000,10,150020
2101,568098000,7030218000,10000000,10000000,150000,300000,430798000,6892768000,150000,150000,127000000,127000000,127150000,127150000,137300000,137450000,10000000,10000000,150000,300000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10150020,10000000,10000000,10,150020
2131,568098000,7030218000,10000000,10000000,150000,300000,430798000,6892768000,150000,150000,127000000,127000000,127150000,127150000,137300000,137450000,10000000,10000000,150000,300000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10150020,10000000,10000000,10,150020
2161,440898000,3456584000,10000000,10000000,100000,200000,430798000,3446384000,0,0,0,0,0,0,10100000,10200000,10000000,10000000,100000,200000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
2191,440898000,3456584000,10000000,10000000,100000,200000,430798000,3446384000,0,0,0,0,0,0,10100000,10200000,10000000,10000000,100000,200000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
2221,440898000,3456584000,10000000,10000000,100000,200000,430798000,3446384000,0,0,0,0,0,0,10100000,10200000,10000000,10000000,100000,200000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
2251,440898000,3456584000,10000000,10000000,100000,200000,430798000,3446384000,0,0,0,0,0,0,10100000,10200000,10000000,10000000,100000,200000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
2281,568098000,7030218000,10000000,10000000,150000,300000,430798000,6892768000,150000,150000,127000000,127000000,127150000,127150000,137300000,137450000,10000000,10000000,150000,300000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10150020,10000000,10000000,10,150020
2311,560998000,7023068000,10000000,10000000,100000,200000,430798000,6892768000,100000,100000,120000000,120000000,120100000,120100000,130200000,130300000,10000000,10000000,100000,200000,0,0,100000,100000,120000000,120000000,120100000,120100000,10000010,10000000,10000000,10000000,10,0
2341,561198000,7023268000,10000000,10000000,200000,300000,430798000,6892768000,200000,200000,120000000,120000000,120200000,120200000,130400000,130500000,10000000,10000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,10000010,10000000,10000000,10000000,10,0
2,568098000,568148000,10000000,10000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,137300000,137350000,10000000,10000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10250030,10000000,10000000,10,250030
32,568098000,568148000,10000000,10000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,137300000,137350000,10000000,10000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10250030,10000000,10000000,10,250030
62,568098000,568148000,10000000,10000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,137300000,137350000,10000000,10000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10250030,10000000,10000000,10,250030
92,568098000,568148000,10000000,10000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,137300000,137350000,10000000,10000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10250030,10000000,10000000,10,250030
122,568098000,568148000,10000000,10000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,137300000,137350000,10000000,10000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10250030,10000000,10000000,10,250030
152,561198000,561298000,10000000,10000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,130400000,130500000,10000000,10000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,10000010,10100010,10000000,10000000,10,100010
182,561198000,561298000,10000000,10000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,130400000,130500000,10000000,10000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,10000010,10100010,10000000,10000000,10,100010
212,561198000,561298000,10000000,10000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,130400000,130500000,10000000,10000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,10000010,10100010,10000000,10000000,10,100010
242,561198000,561298000,10000000,10000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,130400000,130500000,10000000,10000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,10000010,10100010,10000000,10000000,10,100010
272,560998000,561098000,10000000,10000000,100000,200000,430798000,430798000,100000,100000,120000000,120000000,120100000,120100000,130200000,130300000,10000000,10000000,100000,200000,0,0,100000,100000,120000000,120000000,120100000,120100000,10000010,10100010,10000000,10000000,10,100010
302,561198000,561298000,10000000,10000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,130400000,130500000,10000000,10000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,10000010,10100010,10000000,10000000,10,100010
332,561198000,561298000,10000000,10000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,130400000,130500000,10000000,10000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,10000010,10100010,10000000,10000000,10,100010
362,561198000,561298000,10000000,10000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,130400000,130500000,10000000,10000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,10000010,10100010,10000000,10000000,10,100010
392,568098000,568148000,10000000,10000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,137300000,137350000,10000000,10000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10250030,10000000,10000000,10,250030
422,568098000,568148000,10000000,10000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,137300000,137350000,10000000,10000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10250030,10000000,10000000,10,250030
452,568098000,568148000,10000000,10000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,137300000,137350000,10000000,10000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10250030,10000000,10000000,10,250030
482,568098000,568148000,10000000,10000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,137300000,137350000,10000000,10000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10250030,10000000,10000000,10,250030
512,568098000,568148000,10000000,10000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,137300000,137350000,10000000,10000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10250030,10000000,10000000,10,250030
542,561198000,561298000,10000000,10000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,130400000,130500000,10000000,10000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,10000010,10100010,10000000,10000000,10,100010
572,561198000,561298000,10000000,10000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,130400000,130500000,10000000,10000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,10000010,10100010,10000000,10000000,10,100010
602,561198000,561298000,10000000,10000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,130400000,130500000,10000000,10000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,10000010,10100010,10000000,10000000,10,100010
632,561198000,561298000,10000000,10000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,130400000,130500000,10000000,10000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,10000010,10100010,10000000,10000000,10,100010
662,568048000,568098000,10000000,10000000,100000,150000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,137250000,137300000,10000000,10000000,100000,150000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10250030,10000000,10000000,10,250030
692,568098000,568148000,10000000,10000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,137300000,137350000,10000000,10000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10250030,10000000,10000000,10,250030
722,568098000,568148000,10000000,10000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,137300000,137350000,10000000,10000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10250030,10000000,10000000,10,250030
752,568098000,568148000,10000000,10000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,137300000,137350000,10000000,10000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,10000010,10250030,10000000,10000000,10,250030
782,560998000,561098000,10000000,10000000,100000,200000,430798000,430798000,100000,100000,120000000,120000000,120100000,120100000,130200000,130300000,10000000,10000000,100000,200000,0,0,100000,100000,120000000,120000000,120100000,120100000,10000010,10100010,10000000,10000000,10,100010
812,561198000,561298000,10000000,10000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,130400000,130500000,10000000,10000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,10000010,10100010,10000000,10000000,10,100010
842,561198000,561298000,10000000,10000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,130400000,130500000,10000000,10000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,10000010,10100010,10000000,10000000,10,100010
