,ssdn_lo,ssdn_hi,ssdn_detection_lo,ssdn_detection_hi,ssdn_notification_lo,ssdn_notification_hi,ssdn_computation_lo,ssdn_computation_hi,ssdn_transference_lo,ssdn_transference_hi,ssdn_installation_lo,ssdn_installation_hi,ssdn_update_lo,ssdn_update_hi,pcsdn_lo,pcsdn_hi,pcsdn_detection_lo,pcsdn_detection_hi,pcsdn_notification_lo,pcsdn_notification_hi,pcsdn_computation_lo,pcsdn_computation_hi,pcsdn_transference_lo,pcsdn_transference_hi,pcsdn_installation_lo,pcsdn_installation_hi,pcsdn_update_lo,pcsdn_update_hi,felix_lo,felix_hi,felix_detection_lo,felix_detection_hi,felix_coordination_lo,felix_coordination_hi
331,174984000,1194172000,1000000,1000000,200000,300000,145584000,1164672000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1000000,1000000,1000000,10,0
2,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
32,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
62,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
92,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
122,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
152,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
182,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
212,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
242,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
272,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
302,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
332,174984000,1194172000,1000000,1000000,200000,300000,145584000,1164672000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1000000,1000000,1000000,10,0
3,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
33,177834000,177884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32250000,32300000,1000000,1000000,100000,150000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
63,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
93,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
123,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
153,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
183,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
213,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
243,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
273,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
303,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
333,174984000,1194172000,1000000,1000000,200000,300000,145584000,1164672000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1000000,1000000,1000000,10,0
4,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
34,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
64,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
94,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
124,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
154,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
184,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
214,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
244,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
274,177734000,1197022000,1000000,1000000,0,200000,145584000,1164672000,150000,150000,31000000,31000000,31150000,31150000,32150000,32350000,1000000,1000000,0,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1150020,1000000,1000000,10,150020
304,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
334,174984000,1194172000,1000000,1000000,200000,300000,145584000,1164672000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1000000,1000000,1000000,10,0
5,174684000,174784000,1000000,1000000,0,100000,145584000,145584000,100000,100000,28000000,28000000,28100000,28100000,29100000,29200000,1000000,1000000,0,100000,0,0,100000,100000,28000000,28000000,28100000,28100000,1000010,1100010,1000000,1000000,10,100010
35,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
65,177834000,177884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32250000,32300000,1000000,1000000,100000,150000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
95,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
125,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
155,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
185,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
215,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
245,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
275,177884000,1197122000,1000000,1000000,150000,300000,145584000,1164672000,150000,150000,31000000,31000000,31150000,31150000,32300000,32450000,1000000,1000000,150000,300000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1150020,1000000,1000000,10,150020
305,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
335,174984000,1194172000,1000000,1000000,200000,300000,145584000,1164672000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1000000,1000000,1000000,10,0
6,174784000,174884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,28000000,28000000,28100000,28100000,29200000,29300000,1000000,1000000,100000,200000,0,0,100000,100000,28000000,28000000,28100000,28100000,1000010,1100010,1000000,1000000,10,100010
36,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
66,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
96,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
126,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
156,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
186,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
216,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
246,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
276,177884000,1197122000,1000000,1000000,150000,300000,145584000,1164672000,150000,150000,31000000,31000000,31150000,31150000,32300000,32450000,1000000,1000000,150000,300000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1150020,1000000,1000000,10,150020
306,177734000,1197022000,1000000,1000000,0,200000,145584000,1164672000,150000,150000,31000000,31000000,31150000,31150000,32150000,32350000,1000000,1000000,0,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1150020,1000000,1000000,10,150020
336,174984000,1194172000,1000000,1000000,200000,300000,145584000,1164672000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1000000,1000000,1000000,10,0
7,174784000,174884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,28000000,28000000,28100000,28100000,29200000,29300000,1000000,1000000,100000,200000,0,0,100000,100000,28000000,28000000,28100000,28100000,1000010,1100010,1000000,1000000,10,100010
37,174684000,174784000,1000000,1000000,0,100000,145584000,145584000,100000,100000,28000000,28000000,28100000,28100000,29100000,29200000,1000000,1000000,0,100000,0,0,100000,100000,28000000,28000000,28100000,28100000,1000010,1100010,1000000,1000000,10,100010
67,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
97,177834000,177884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32250000,32300000,1000000,1000000,100000,150000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
127,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
157,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
187,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
217,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
247,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
277,177884000,1197122000,1000000,1000000,150000,300000,145584000,1164672000,150000,150000,31000000,31000000,31150000,31150000,32300000,32450000,1000000,1000000,150000,300000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1150020,1000000,1000000,10,150020
307,177884000,1197122000,1000000,1000000,150000,300000,145584000,1164672000,150000,150000,31000000,31000000,31150000,31150000,32300000,32450000,1000000,1000000,150000,300000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1150020,1000000,1000000,10,150020
8,174784000,174884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,28000000,28000000,28100000,28100000,29200000,29300000,1000000,1000000,100000,200000,0,0,100000,100000,28000000,28000000,28100000,28100000,1000010,1100010,1000000,1000000,10,100010
38,174784000,174884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,28000000,28000000,28100000,28100000,29200000,29300000,1000000,1000000,100000,200000,0,0,100000,100000,28000000,28000000,28100000,28100000,1000010,1100010,1000000,1000000,10,100010
68,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
98,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
128,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
158,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
188,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
218,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
248,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
278,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
308,177884000,1197122000,1000000,1000000,150000,300000,145584000,1164672000,150000,150000,31000000,31000000,31150000,31150000,32300000,32450000,1000000,1000000,150000,300000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1150020,1000000,1000000,10,150020
9,177834000,177884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32250000,32300000,1000000,1000000,100000,150000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
39,174784000,174884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,28000000,28000000,28100000,28100000,29200000,29300000,1000000,1000000,100000,200000,0,0,100000,100000,28000000,28000000,28100000,28100000,1000010,1100010,1000000,1000000,10,100010
69,174684000,174784000,1000000,1000000,0,100000,145584000,145584000,100000,100000,28000000,28000000,28100000,28100000,29100000,29200000,1000000,1000000,0,100000,0,0,100000,100000,28000000,28000000,28100000,28100000,1000010,1100010,1000000,1000000,10,100010
99,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
129,177834000,177884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32250000,32300000,1000000,1000000,100000,150000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
159,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
189,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
219,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
249,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
279,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
309,177884000,1197122000,1000000,1000000,150000,300000,145584000,1164672000,150000,150000,31000000,31000000,31150000,31150000,32300000,32450000,1000000,1000000,150000,300000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1150020,1000000,1000000,10,150020
10,177834000,177884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32250000,32300000,1000000,1000000,100000,150000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
40,174784000,174884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,28000000,28000000,28100000,28100000,29200000,29300000,1000000,1000000,100000,200000,0,0,100000,100000,28000000,28000000,28100000,28100000,1000010,1100010,1000000,1000000,10,100010
70,174784000,174884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,28000000,28000000,28100000,28100000,29200000,29300000,1000000,1000000,100000,200000,0,0,100000,100000,28000000,28000000,28100000,28100000,1000010,1100010,1000000,1000000,10,100010
100,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
